ni+__+omag (pf__+sf)	(1’s 3p) for CC(n)Cw+ > Co+
ni+__+omag (pf__+sf)	(1’s 3p) for CC(n)o+w
ni+__+oman (pf__+sf)	(1’s 0p) for CC(n)C+w
ni+__+oman (pf__+sf)	(1’s 0p) for CC(n)Cw+ > Co+
ni+__+oman (pf__+sf)	(1’s 0p) for CC(n)o+w
ni+__+oman (pf__+sf)	(1’s 3') for CC(n)C+w
ni+__+oman (pf__+sf)	(1’s 3') for CC(n)Cw+ > Co+
ni+__+oman (pf__+sf)	(1’s 3') for CC(n)o+w
ni+__+ominaan (pf__+sf)	(1p’s 0) for CC(n)C+w
ni+__+ominaan (pf__+sf)	(1p’s 0') for CC(n)C+w
ni+__+ominaan (pf__+sf)	(1p’s 0) for CC(n)Cw+ > Co+
ni+__+ominaan (pf__+sf)	(1p’s 0') for CC(n)Cw+ > Co+
ni+__+ominaan (pf__+sf)	(1p’s 0) for CC(n)o+w
ni+__+ominaan (pf__+sf)	(1p’s 0') for CC(n)o+w
ni+__+ominaan (pf__+sf)	(1p’s 3) for CC(n)C+w
ni+__+ominaan (pf__+sf)	(1p’s 3) for CC(n)Cw+ > Co+
ni+__+ominaan (pf__+sf)	(1p’s 3) for CC(n)o+w
ni+__+ominaanig (pf__+sf)	(1p’s 3p) for CC(n)C+w
ni+__+ominaanig (pf__+sf)	(1p’s 3p) for CC(n)Cw+ > Co+
ni+__+ominaanig (pf__+sf)	(1p’s 3p) for CC(n)o+w
ni+__+ominaanin (pf__+sf)	(1p’s 0p) for CC(n)C+w
ni+__+ominaanin (pf__+sf)	(1p’s 0p) for CC(n)Cw+ > Co+
ni+__+ominaanin (pf__+sf)	(1p’s 0p) for CC(n)o+w
ni+__+ominaanin (pf__+sf)	(1p’s 3') for CC(n)C+w
ni+__+ominaanin (pf__+sf)	(1p’s 3') for CC(n)Cw+ > Co+
ni+__+ominaanin (pf__+sf)	(1p’s 3') for CC(n)o+w
+niba (ga)(alt)	(0')(prt) for (vii)+
+niban (ga)	(0')(prt) for (vii)+
+niban (ga)	(0')(prt) for (vii)+n
+nibaniin (ga)	(0'p)(prt) for (vii)+
+nibaniin (ga)	(0'p)(prt) for (vii)+n
+nid	(3)>(1)(cnj)(vta)+n
+nik	(3)>(2)(cnj)(vta)+n
+nig (ga)	(0')(cnj) for (vii)+
+nig (ga)	(0')(cnj) for (vii)+n
+nig (ga)	(0'p)(cnj) for (vii)+
+nig (ga)	(0'p)(cnj) for (vii)+n
+nik!	(2p)>(3)(imp)(!)(vta)+n
+nik!	(2p)>(3p)(imp)(!)(vta)+n
+nigiba (ga)(alt)	(0')(cnj)(prt) for (vii)+
+nigiba (ga)(alt)	(0'p)(cnj)(prt) for (vii)+
+nigiban (ga)	(0')(cnj)(prt) for (vii)+
+nigiban (ga)	(0')(cnj)(prt) for (vii)+n
+nigiban (ga)	(0'p)(cnj)(prt) for (vii)+
+nigiban (ga)	(0'p)(cnj)(prt) for (vii)+n
+nikwaa	(3p)>(2)(cnj)(vta)+n
+nigoba (ga)(alt)	(0')(prt)(dub) for (vii)+
+nigoban (ga)	(0')(prt)(dub) for (vii)+
+nigoban (ga)	(0')(prt)(dub) for (vii)+n
+nigobane (ga)(alt)	(0')(cnj)(prt)(dub) for (vii)+
+nigobane (ga)(alt)	(0'p)(cnj)(prt)(dub) for (vii)+
+nigobanen (ga)	(0')(cnj)(prt)(dub) for (vii)+
+nigobanen (ga)	(0')(cnj)(prt)(dub) for (vii)+n
+nigobanen (ga)	(0'p)(cnj)(prt)(dub) for (vii)+
+nigobanen (ga)	(0'p)(cnj)(prt)(dub) for (vii)+n
+nigobaniin (ga)	(0'p)(prt)(dub) for (vii)+
+nigobaniin (ga)	(0'p)(prt)(dub) for (vii)+n
+nigod	(0)>(3)(cnj)(vta)+n
+nigod	(0p)>(3)(cnj)(vta)+n
+nigod	(3')>(3)(cnj)(vta)+n
+nigwen (ga)(alt)	(0')(cnj)(dub) for (vii)+
+nigwen (ga)(alt)	(0')(cnj)(dub) for (vii)+n
+nigwen (ga)(alt)	(0'p)(cnj)(dub) for (vii)+
+nigwen (ga)(alt)	(0'p)(cnj)(dub) for (vii)+n
+nigwenh (ga)	(0')(cnj)(dub) for (vii)+
+nigwenh (ga)	(0')(cnj)(dub) for (vii)+n
+nigwenh (ga)	(0'p)(cnj)(dub) for (vii)+
+nigwenh (ga)	(0'p)(cnj)(dub) for (vii)+n
+nigooyaan	(X)>(1)(cnj)(vta)+n
+nigooyan	(1p)>(2)(cnj)(vta)+n
+nigooyan	(X)>(2)(cnj)(vta)+n
+nigoyaan	(0)>(1)(cnj)(vta)+n
+nigoyaan	(0p)>(1)(cnj)(vta)+n
+nigoyan	(0)>(2)(cnj)(vta)+n
+nigoyan	(0p)>(2)(cnj)(vta)+n
+nigooyaang	(X)>(1p)(cnj)(vta)+n
+nigooyang	(X)>(21)(cnj)(vta)+n
+nigoyaang	(0)>(1p)(cnj)(vta)+n
+nigoyaang	(0p)>(1p)(cnj)(vta)+n
+nigoyang	(0)>(21)(cnj)(vta)+n
+nigoyang	(0p)>(21)(cnj)(vta)+n
+nigooyeg	(1p)>(2p)(cnj)(vta)+n
+nigooyeg	(X)>(2p)(cnj)(vta)+n
+nigoyeg	(0)>(2p)(cnj)(vta)+n
+nigoyeg	(0p)>(2p)(cnj)(vta)+n
+nigonid	(0)>(3')(cnj)(vta)+n
+nigonid	(0p)>(3')(cnj)(vta)+n
+nigowaad	(0)>(3p)(cnj)(vta)+n
+nigowaad	(0p)>(3p)(cnj)(vta)+n
+nigowaad	(3')>(3p)(cnj)(vta)+n
+nigosig	(0)>(3)(cnj)(neg)(vta)+n
+nigosig	(0p)>(3)(cnj)(neg)(vta)+n
+nigosig	(3')>(3)(cnj)(neg)(vta)+n
+nigosigwaa	(0)>(3p)(cnj)(neg)(vta)+n
+nigosigwaa	(0p)>(3p)(cnj)(neg)(vta)+n
+nigosigwaa	(3')>(3p)(cnj)(neg)(vta)+n
+nigosinig	(0)>(3')(cnj)(neg)(vta)+n
+nigosinig	(0p)>(3')(cnj)(neg)(vta)+n
+nigoosiwaan	(X)>(1)(cnj)(neg)(vta)+n
+nigoosiwan	(1p)>(2)(cnj)(neg)(vta)+n
+nigoosiwan	(X)>(2)(cnj)(neg)(vta)+n
+nigosiwaan	(0)>(1)(cnj)(neg)(vta)+n
+nigosiwaan	(0p)>(1)(cnj)(neg)(vta)+n
+nigosiwan	(0)>(2)(cnj)(neg)(vta)+n
+nigosiwan	(0p)>(2)(cnj)(neg)(vta)+n
+nigoosiwaang	(X)>(1p)(cnj)(neg)(vta)+n
+nigoosiwang	(X)>(21)(cnj)(neg)(vta)+n
+nigosiwaang	(0)>(1p)(cnj)(neg)(vta)+n
+nigosiwaang	(0p)>(1p)(cnj)(neg)(vta)+n
+nigosiwang	(0)>(21)(cnj)(neg)(vta)+n
+nigosiwang	(0p)>(21)(cnj)(neg)(vta)+n
+nigoosiweg	(1p)>(2p)(cnj)(neg)(vta)+n
+nigoosiweg	(X)>(2p)(cnj)(neg)(vta)+n
+nigosiweg	(0)>(2p)(cnj)(neg)(vta)+n
+nigosiweg	(0p)>(2p)(cnj)(neg)(vta)+n
+niyan	(2)>(1)(cnj)(vta)+n
+niyaang	(2)>(1p)(cnj)(vta)+n
+niyaang	(2p)>(1p)(cnj)(vta)+n
+niyangid	(3)>(1p)(cnj)(vta)+n
+niyangidwaa	(3p)>(1p)(cnj)(vta)+n
+niyeg	(2p)>(1)(cnj)(vta)+n
+nishik!	(2p)>(1)(imp)(!)(vta)+n
+nishiikan	(2)>(1)(imp)(vta)+n
+nishiikang	(2)>(1p)(imp)(vta)+n
+nishiikang	(2p)>(1p)(imp)(vta)+n
+nishikaangen!	(2)>(1p)(imp)(neg)(vta)+n
+nishikaangen!	(2p)>(1p)(imp)(neg)(vta)+n
+nishiikeg	(2p)>(1)(imp)(vta)+n
+nishikegon!	(2p)>(1)(imp)(neg)(vta)+n
+nishiken!	(2)>(1)(imp)(neg)(vta)+n
+nishin!	(2)>(1)(imp)(!)(vta)+n
+nim!	(2)>(3')(imp)(!)(vta)+n
nim=__+aam (pf__+sf)	(1’s 0) for b(n)C+A
nim=__+aam (pf__+sf)	(1’s 0') for b(n)C+A
nim=__+aam (pf__+sf)	(1’s 3) for b(n)C+A
nim=__+am (pf__+sf)	(1’s 0) for b(n)a+w
nim=__+am (pf__+sf)	(1’s 0') for b(n)a+w
nim=__+am (pf__+sf)	(1’s 3) for b(n)a+w
nim=__+aamag (pf__+sf)	(1’s 3p) for b(n)C+A
nim=__+amag (pf__+sf)	(1’s 3p) for b(n)a+w
nim=__+aaman (pf__+sf)	(1’s 0p) for b(n)C+A
nim=__+aaman (pf__+sf)	(1’s 3') for b(n)C+A
nim=__+aman (pf__+sf)	(1’s 0p) for b(n)a+w
nim=__+aman (pf__+sf)	(1’s 3') for b(n)a+w
nim=__+aaminaan (pf__+sf)	(1p’s 0) for b(n)C+A
nim=__+aaminaan (pf__+sf)	(1p’s 0') for b(n)C+A
nim=__+aaminaan (pf__+sf)	(1p’s 3) for b(n)C+A
nim=__+aminaan (pf__+sf)	(1p’s 0) for b(n)a+w
nim=__+aminaan (pf__+sf)	(1p’s 0') for b(n)a+w
nim=__+aminaan (pf__+sf)	(1p’s 3) for b(n)a+w
nim=__+aaminaanig (pf__+sf)	(1p’s 3p) for b(n)C+A
nim=__+aminaanig (pf__+sf)	(1p’s 3p) for b(n)a+w
nim=__+aaminaanin (pf__+sf)	(1p’s 0p) for b(n)C+A
nim=__+aaminaanin (pf__+sf)	(1p’s 3') for b(n)C+A
nim=__+aminaanin (pf__+sf)	(1p’s 0p) for b(n)a+w
nim=__+aminaanin (pf__+sf)	(1p’s 3') for b(n)a+w
nim=__+iim (pf__+sf)	(1’s 0) for b(n)C+y
nim=__+iim (pf__+sf)	(1’s 0') for b(n)C+y
nim=__+iim (pf__+sf)	(1’s 3) for b(n)C+y
nim=__+im (pf__+sf)	(1’s 0) for b(n)(pt)C+
nim=__+im (pf__+sf)	(1’s 0') for b(n)(pt)C+
nim=__+im (pf__+sf)	(1’s 0) for b(n)C+
nim=__+im (pf__+sf)	(1’s 0') for b(n)C+
nim=__+im (pf__+sf)	(1’s 0) for b(n)Cy+ > Ci+
nim=__+im (pf__+sf)	(1’s 0') for b(n)Cy+ > Ci+
nim=__+im (pf__+sf)	(1’s 0) for b(n)i+w
nim=__+im (pf__+sf)	(1’s 0') for b(n)i+w
nim=__+im (pf__+sf)	(1’s 3) for b(n)(pt)C+
nim=__+im (pf__+sf)	(1’s 3) for b(n)C+
nim=__+im (pf__+sf)	(1’s 3) for b(n)Cy+ > Ci+
nim=__+im (pf__+sf)	(1’s 3) for b(n)i+w
nim=__+iimag (pf__+sf)	(1’s 3p) for b(n)C+y
nim=__+imag (pf__+sf)	(1’s 3p) for b(n)(pt)C+
nim=__+imag (pf__+sf)	(1’s 3p) for b(n)C+
nim=__+imag (pf__+sf)	(1’s 3p) for b(n)Cy+ > Ci+
nim=__+imag (pf__+sf)	(1’s 3p) for b(n)i+w
nim=__+iiman (pf__+sf)	(1’s 0p) for b(n)C+y
nim=__+iiman (pf__+sf)	(1’s 3') for b(n)C+y
nim=__+iman (pf__+sf)	(1’s 0p) for b(n)(pt)C+
nim=__+iman (pf__+sf)	(1’s 0p) for b(n)C+
nim=__+iman (pf__+sf)	(1’s 0p) for b(n)Cy+ > Ci+
nim=__+iman (pf__+sf)	(1’s 0p) for b(n)i+w
nim=__+iman (pf__+sf)	(1’s 3') for b(n)(pt)C+
nim=__+iman (pf__+sf)	(1’s 3') for b(n)C+
nim=__+iman (pf__+sf)	(1’s 3') for b(n)Cy+ > Ci+
nim=__+iman (pf__+sf)	(1’s 3') for b(n)i+w
nim=__+iiminaan (pf__+sf)	(1p’s 0) for b(n)C+y
nim=__+iiminaan (pf__+sf)	(1p’s 0') for b(n)C+y
nim=__+iiminaan (pf__+sf)	(1p’s 3) for b(n)C+y
nim=__+iminaan (pf__+sf)	(1p’s 0) for b(n)(pt)C+
nim=__+iminaan (pf__+sf)	(1p’s 0') for b(n)(pt)C+
nim=__+iminaan (pf__+sf)	(1p’s 0) for b(n)C+
nim=__+iminaan (pf__+sf)	(1p’s 0') for b(n)C+
nim=__+iminaan (pf__+sf)	(1p’s 0) for b(n)Cy+ > Ci+
nim=__+iminaan (pf__+sf)	(1p’s 0') for b(n)Cy+ > Ci+
nim=__+iminaan (pf__+sf)	(1p’s 0) for b(n)i+w
nim=__+iminaan (pf__+sf)	(1p’s 0') for b(n)i+w
nim=__+iminaan (pf__+sf)	(1p’s 3) for b(n)(pt)C+
nim=__+iminaan (pf__+sf)	(1p’s 3) for b(n)C+
nim=__+iminaan (pf__+sf)	(1p’s 3) for b(n)Cy+ > Ci+
nim=__+iminaan (pf__+sf)	(1p’s 3) for b(n)i+w
nim=__+iiminaanig (pf__+sf)	(1p’s 3p) for b(n)C+y
nim=__+iminaanig (pf__+sf)	(1p’s 3p) for b(n)(pt)C+
nim=__+iminaanig (pf__+sf)	(1p’s 3p) for b(n)C+
nim=__+iminaanig (pf__+sf)	(1p’s 3p) for b(n)Cy+ > Ci+
nim=__+iminaanig (pf__+sf)	(1p’s 3p) for b(n)i+w
nim=__+iiminaanin (pf__+sf)	(1p’s 0p) for b(n)C+y
nim=__+iiminaanin (pf__+sf)	(1p’s 3') for b(n)C+y
nim=__+iminaanin (pf__+sf)	(1p’s 0p) for b(n)(pt)C+
nim=__+iminaanin (pf__+sf)	(1p’s 0p) for b(n)C+
nim=__+iminaanin (pf__+sf)	(1p’s 0p) for b(n)Cy+ > Ci+
nim=__+iminaanin (pf__+sf)	(1p’s 0p) for b(n)i+w
nim=__+iminaanin (pf__+sf)	(1p’s 3') for b(n)(pt)C+
nim=__+iminaanin (pf__+sf)	(1p’s 3') for b(n)C+
nim=__+iminaanin (pf__+sf)	(1p’s 3') for b(n)Cy+ > Ci+
nim=__+iminaanin (pf__+sf)	(1p’s 3') for b(n)i+w
nim=__+m (pf__+sf)	(1’s 0) for b(n)VV+
nim=__+m (pf__+sf)	(1’s 0') for b(n)VV+
nim=__+m (pf__+sf)	(1’s 3) for b(n)VV+
nim=__+mag (pf__+sf)	(1’s 3p) for b(n)VV+
nim=__+man (pf__+sf)	(1’s 0p) for b(n)VV+
nim=__+man (pf__+sf)	(1’s 3') for b(n)VV+
nim=__+minaan (pf__+sf)	(1p’s 0) for b(n)VV+
nim=__+minaan (pf__+sf)	(1p’s 0') for b(n)VV+
nim=__+minaan (pf__+sf)	(1p’s 3) for b(n)VV+
nim=__+minaanig (pf__+sf)	(1p’s 3p) for b(n)VV+
nim=__+minaanin (pf__+sf)	(1p’s 0p) for b(n)VV+
nim=__+minaanin (pf__+sf)	(1p’s 3') for b(n)VV+
nim=__+wiim (pf__+sf)	(1’s 0) for b(n)C+wy
nim=__+wiim (pf__+sf)	(1’s 0') for b(n)C+wy
nim=__+wiim (pf__+sf)	(1’s 3) for b(n)C+wy
nim=__+wiimag (pf__+sf)	(1’s 3p) for b(n)C+wy
nim=__+wiiman (pf__+sf)	(1’s 0p) for b(n)C+wy
nim=__+wiiman (pf__+sf)	(1’s 3') for b(n)C+wy
nim=__+wiiminaan (pf__+sf)	(1p’s 0) for b(n)C+wy
nim=__+wiiminaan (pf__+sf)	(1p’s 0') for b(n)C+wy
nim=__+wiiminaan (pf__+sf)	(1p’s 3) for b(n)C+wy
nim=__+wiiminaanig (pf__+sf)	(1p’s 3p) for b(n)C+wy
nim=__+wiiminaanin (pf__+sf)	(1p’s 0p) for b(n)C+wy
nim=__+wiiminaanin (pf__+sf)	(1p’s 3') for b(n)C+wy
nim=__+om (pf__+sf)	(1’s 0) for b(n)C+w
nim=__+om (pf__+sf)	(1’s 0') for b(n)C+w
nim=__+om (pf__+sf)	(1’s 0) for b(n)Cw+ > Co+
nim=__+om (pf__+sf)	(1’s 0') for b(n)Cw+ > Co+
nim=__+om (pf__+sf)	(1’s 0) for b(n)o+w
nim=__+om (pf__+sf)	(1’s 0') for b(n)o+w
nim=__+om (pf__+sf)	(1’s 3) for b(n)C+w
nim=__+om (pf__+sf)	(1’s 3) for b(n)Cw+ > Co+
nim=__+om (pf__+sf)	(1’s 3) for b(n)o+w
nim=__+omag (pf__+sf)	(1’s 3p) for b(n)C+w
nim=__+omag (pf__+sf)	(1’s 3p) for b(n)Cw+ > Co+
nim=__+omag (pf__+sf)	(1’s 3p) for b(n)o+w
nim=__+oman (pf__+sf)	(1’s 0p) for b(n)C+w
nim=__+oman (pf__+sf)	(1’s 0p) for b(n)Cw+ > Co+
nim=__+oman (pf__+sf)	(1’s 0p) for b(n)o+w
nim=__+oman (pf__+sf)	(1’s 3') for b(n)C+w
nim=__+oman (pf__+sf)	(1’s 3') for b(n)Cw+ > Co+
nim=__+oman (pf__+sf)	(1’s 3') for b(n)o+w
nim=__+ominaan (pf__+sf)	(1p’s 0) for b(n)C+w
nim=__+ominaan (pf__+sf)	(1p’s 0') for b(n)C+w
nim=__+ominaan (pf__+sf)	(1p’s 0) for b(n)Cw+ > Co+
nim=__+ominaan (pf__+sf)	(1p’s 0') for b(n)Cw+ > Co+
nim=__+ominaan (pf__+sf)	(1p’s 0) for b(n)o+w
nim=__+ominaan (pf__+sf)	(1p’s 0') for b(n)o+w
nim=__+ominaan (pf__+sf)	(1p’s 3) for b(n)C+w
nim=__+ominaan (pf__+sf)	(1p’s 3) for b(n)Cw+ > Co+
nim=__+ominaan (pf__+sf)	(1p’s 3) for b(n)o+w
nim=__+ominaanig (pf__+sf)	(1p’s 3p) for b(n)C+w
nim=__+ominaanig (pf__+sf)	(1p’s 3p) for b(n)Cw+ > Co+
nim=__+ominaanig (pf__+sf)	(1p’s 3p) for b(n)o+w
nim=__+ominaanin (pf__+sf)	(1p’s 0p) for b(n)C+w
nim=__+ominaanin (pf__+sf)	(1p’s 0p) for b(n)Cw+ > Co+
nim=__+ominaanin (pf__+sf)	(1p’s 0p) for b(n)o+w
nim=__+ominaanin (pf__+sf)	(1p’s 3') for b(n)C+w
nim=__+ominaanin (pf__+sf)	(1p’s 3') for b(n)Cw+ > Co+
nim=__+ominaanin (pf__+sf)	(1p’s 3') for b(n)o+w
+nimad	(2)>(3')(cnj)(vta)+n
+nimaadaa(nin)!	(21)>(3')(imp)(!)(vta)+n
+nimag	(1)>(3')(cnj)(vta)+n
+nimaakan	(2)>(3')(imp)(vta)+n
+nimaakang	(21)>(3')(imp)(vta)+n
+nimaakeg	(2p)>(3')(imp)(vta)+n
+nimaakegon!	(2p)>(3')(imp)(neg)(vta)+n
+nimaaken!	(2)>(3')(imp)(neg)(vta)+n
+nimang	(21)>(3')(cnj)(vta)+n
+nimangid	(1p)>(3')(cnj)(vta)+n
+nimaawan	(X)>(3')(vta)+n
+nimaasiwad	(2)>(3')(cnj)(neg)(vta)+n
+nimaasiwaadaa(nin)!	(21)>(3')(imp)(neg)(vta)+n
+nimaasiwag	(1)>(3')(cnj)(neg)(vta)+n
+nimaasiiwan	(X)>(3')(neg)(vta)+n
+nimaasiwang	(21)>(3')(cnj)(neg)(vta)+n
+nimaasiwangid	(1p)>(3')(cnj)(neg)(vta)+n
+nimaasiweg	(2p)>(3')(cnj)(neg)(vta)+n
+nimaasiwind	(X)>(3')(cnj)(neg)(vta)+n
+nimeg	(2p)>(3')(cnj)(vta)+n
+nimik!	(2p)>(3')(imp)(!)(vta)+n
+nimind	(X)>(3')(cnj)(vta)+n
nin=__+aam (pf__+sf)	(1’s 0) for C(n)C+A
nin=__+aam (pf__+sf)	(1’s 0') for C(n)C+A
nin=__+aam (pf__+sf)	(1’s 3) for C(n)C+A
nin=__+am (pf__+sf)	(1’s 0) for C(n)a+w
nin=__+am (pf__+sf)	(1’s 0') for C(n)a+w
nin=__+am (pf__+sf)	(1’s 3) for C(n)a+w
nin=__+aamag (pf__+sf)	(1’s 3p) for C(n)C+A
nin=__+amag (pf__+sf)	(1’s 3p) for C(n)a+w
nin=__+aaman (pf__+sf)	(1’s 0p) for C(n)C+A
nin=__+aaman (pf__+sf)	(1’s 3') for C(n)C+A
nin=__+aman (pf__+sf)	(1’s 0p) for C(n)a+w
nin=__+aman (pf__+sf)	(1’s 3') for C(n)a+w
nin=__+aaminaan (pf__+sf)	(1p’s 0) for C(n)C+A
nin=__+aaminaan (pf__+sf)	(1p’s 0') for C(n)C+A
nin=__+aaminaan (pf__+sf)	(1p’s 3) for C(n)C+A
nin=__+aminaan (pf__+sf)	(1p’s 0) for C(n)a+w
nin=__+aminaan (pf__+sf)	(1p’s 0') for C(n)a+w
nin=__+aminaan (pf__+sf)	(1p’s 3) for C(n)a+w
nin=__+aaminaanig (pf__+sf)	(1p’s 3p) for C(n)C+A
nin=__+aminaanig (pf__+sf)	(1p’s 3p) for C(n)a+w
nin=__+aaminaanin (pf__+sf)	(1p’s 0p) for C(n)C+A
nin=__+aaminaanin (pf__+sf)	(1p’s 3') for C(n)C+A
nin=__+aminaanin (pf__+sf)	(1p’s 0p) for C(n)a+w
nin=__+aminaanin (pf__+sf)	(1p’s 3') for C(n)a+w
nin=__+iim (pf__+sf)	(1’s 0) for C(n)C+y
nin=__+iim (pf__+sf)	(1’s 0') for C(n)C+y
nin=__+iim (pf__+sf)	(1’s 3) for C(n)C+y
nin=__+im (pf__+sf)	(1’s 0) for C(n)(pt)C+
nin=__+im (pf__+sf)	(1’s 0') for C(n)(pt)C+
nin=__+im (pf__+sf)	(1’s 0) for C(n)C+
nin=__+im (pf__+sf)	(1’s 0') for C(n)C+
nin=__+im (pf__+sf)	(1’s 0) for C(n)Cy+ > Ci+
nin=__+im (pf__+sf)	(1’s 0') for C(n)Cy+ > Ci+
nin=__+im (pf__+sf)	(1’s 0) for C(n)i+w
nin=__+im (pf__+sf)	(1’s 0') for C(n)i+w
nin=__+im (pf__+sf)	(1’s 3) for C(n)(pt)C+
nin=__+im (pf__+sf)	(1’s 3) for C(n)C+
nin=__+im (pf__+sf)	(1’s 3) for C(n)Cy+ > Ci+
nin=__+im (pf__+sf)	(1’s 3) for C(n)i+w
nin=__+iimag (pf__+sf)	(1’s 3p) for C(n)C+y
nin=__+imag (pf__+sf)	(1’s 3p) for C(n)(pt)C+
nin=__+imag (pf__+sf)	(1’s 3p) for C(n)C+
nin=__+imag (pf__+sf)	(1’s 3p) for C(n)Cy+ > Ci+
nin=__+imag (pf__+sf)	(1’s 3p) for C(n)i+w
nin=__+iiman (pf__+sf)	(1’s 0p) for C(n)C+y
nin=__+iiman (pf__+sf)	(1’s 3') for C(n)C+y
nin=__+iman (pf__+sf)	(1’s 0p) for C(n)(pt)C+
nin=__+iman (pf__+sf)	(1’s 0p) for C(n)C+
nin=__+iman (pf__+sf)	(1’s 0p) for C(n)Cy+ > Ci+
nin=__+iman (pf__+sf)	(1’s 0p) for C(n)i+w
nin=__+iman (pf__+sf)	(1’s 3') for C(n)(pt)C+
nin=__+iman (pf__+sf)	(1’s 3') for C(n)C+
nin=__+iman (pf__+sf)	(1’s 3') for C(n)Cy+ > Ci+
nin=__+iman (pf__+sf)	(1’s 3') for C(n)i+w
nin=__+iiminaan (pf__+sf)	(1p’s 0) for C(n)C+y
nin=__+iiminaan (pf__+sf)	(1p’s 0') for C(n)C+y
nin=__+iiminaan (pf__+sf)	(1p’s 3) for C(n)C+y
nin=__+iminaan (pf__+sf)	(1p’s 0) for C(n)(pt)C+
nin=__+iminaan (pf__+sf)	(1p’s 0') for C(n)(pt)C+
nin=__+iminaan (pf__+sf)	(1p’s 0) for C(n)C+
nin=__+iminaan (pf__+sf)	(1p’s 0') for C(n)C+
nin=__+iminaan (pf__+sf)	(1p’s 0) for C(n)Cy+ > Ci+
nin=__+iminaan (pf__+sf)	(1p’s 0') for C(n)Cy+ > Ci+
nin=__+iminaan (pf__+sf)	(1p’s 0) for C(n)i+w
nin=__+iminaan (pf__+sf)	(1p’s 0') for C(n)i+w
nin=__+iminaan (pf__+sf)	(1p’s 3) for C(n)(pt)C+
nin=__+iminaan (pf__+sf)	(1p’s 3) for C(n)C+
nin=__+iminaan (pf__+sf)	(1p’s 3) for C(n)Cy+ > Ci+
nin=__+iminaan (pf__+sf)	(1p’s 3) for C(n)i+w
nin=__+iiminaanig (pf__+sf)	(1p’s 3p) for C(n)C+y
nin=__+iminaanig (pf__+sf)	(1p’s 3p) for C(n)(pt)C+
nin=__+iminaanig (pf__+sf)	(1p’s 3p) for C(n)C+
nin=__+iminaanig (pf__+sf)	(1p’s 3p) for C(n)Cy+ > Ci+
nin=__+iminaanig (pf__+sf)	(1p’s 3p) for C(n)i+w
nin=__+iiminaanin (pf__+sf)	(1p’s 0p) for C(n)C+y
nin=__+iiminaanin (pf__+sf)	(1p’s 3') for C(n)C+y
nin=__+iminaanin (pf__+sf)	(1p’s 0p) for C(n)(pt)C+
nin=__+iminaanin (pf__+sf)	(1p’s 0p) for C(n)C+
nin=__+iminaanin (pf__+sf)	(1p’s 0p) for C(n)Cy+ > Ci+
nin=__+iminaanin (pf__+sf)	(1p’s 0p) for C(n)i+w
nin=__+iminaanin (pf__+sf)	(1p’s 3') for C(n)(pt)C+
nin=__+iminaanin (pf__+sf)	(1p’s 3') for C(n)C+
nin=__+iminaanin (pf__+sf)	(1p’s 3') for C(n)Cy+ > Ci+
nin=__+iminaanin (pf__+sf)	(1p’s 3') for C(n)i+w
nin=__+m (pf__+sf)	(1’s 0) for C(n)VV+
nin=__+m (pf__+sf)	(1’s 0') for C(n)VV+
nin=__+m (pf__+sf)	(1’s 3) for C(n)VV+
nin=__+mag (pf__+sf)	(1’s 3p) for C(n)VV+
nin=__+man (pf__+sf)	(1’s 0p) for C(n)VV+
nin=__+man (pf__+sf)	(1’s 3') for C(n)VV+
nin=__+minaan (pf__+sf)	(1p’s 0) for C(n)VV+
nin=__+minaan (pf__+sf)	(1p’s 0') for C(n)VV+
nin=__+minaan (pf__+sf)	(1p’s 3) for C(n)VV+
nin=__+minaanig (pf__+sf)	(1p’s 3p) for C(n)VV+
nin=__+minaanin (pf__+sf)	(1p’s 0p) for C(n)VV+
nin=__+minaanin (pf__+sf)	(1p’s 3') for C(n)VV+
nin=__+wiim (pf__+sf)	(1’s 0) for C(n)C+wy
nin=__+wiim (pf__+sf)	(1’s 0') for C(n)C+wy
nin=__+wiim (pf__+sf)	(1’s 3) for C(n)C+wy
nin=__+wiimag (pf__+sf)	(1’s 3p) for C(n)C+wy
nin=__+wiiman (pf__+sf)	(1’s 0p) for C(n)C+wy
nin=__+wiiman (pf__+sf)	(1’s 3') for C(n)C+wy
nin=__+wiiminaan (pf__+sf)	(1p’s 0) for C(n)C+wy
nin=__+wiiminaan (pf__+sf)	(1p’s 0') for C(n)C+wy
nin=__+wiiminaan (pf__+sf)	(1p’s 3) for C(n)C+wy
nin=__+wiiminaanig (pf__+sf)	(1p’s 3p) for C(n)C+wy
nin=__+wiiminaanin (pf__+sf)	(1p’s 0p) for C(n)C+wy
nin=__+wiiminaanin (pf__+sf)	(1p’s 3') for C(n)C+wy
nin=__+om (pf__+sf)	(1’s 0) for C(n)C+w
nin=__+om (pf__+sf)	(1’s 0') for C(n)C+w
nin=__+om (pf__+sf)	(1’s 0) for C(n)Cw+ > Co+
nin=__+om (pf__+sf)	(1’s 0') for C(n)Cw+ > Co+
nin=__+om (pf__+sf)	(1’s 0) for C(n)o+w
nin=__+om (pf__+sf)	(1’s 0') for C(n)o+w
nin=__+om (pf__+sf)	(1’s 3) for C(n)C+w
nin=__+om (pf__+sf)	(1’s 3) for C(n)Cw+ > Co+
nin=__+om (pf__+sf)	(1’s 3) for C(n)o+w
nin=__+omag (pf__+sf)	(1’s 3p) for C(n)C+w
